player_name,age,position,club_involved,fee,transfer_period,year,season
Igor Budan,19,Centre-Forward,HNK Rijeka,0.0,in,Summer,1999,1999/2000
Rosario La Marca,19,midfield,Atletico Catania,0.0,in,Summer,1999,1999/2000
Massimo Borgobello,28,Centre-Forward,Ternana,0.0,in,Summer,1999,1999/2000
Francesco Benussi,17,Goalkeeper,Venezia FC U19,0.0,in,Summer,1999,1999/2000
Tuta,25,Centre-Forward,Atlético-PR,0.0,out,Summer,1999,1999/2000
Massimo Taibi,29,Goalkeeper,Man Utd,0.0,out,Summer,1999,1999/2000
Fabiano Ballarin,26,Left-Back,Treviso,0.0,out,Summer,1999,1999/2000
Alessio Bandieri,25,Goalkeeper,Napoli,0.0,out,Summer,1999,1999/2000
Mauro Zironelli,29,midfield,Chievo Verona,0.0,out,Summer,1999,1999/2000
Kenneth Zeigbo,22,Centre-Forward,Al-Ain FC,0.0,out,Summer,1999,1999/2000
Andrea De Cecco,20,midfield,Sandonà,0.0,out,Summer,1999,1999/2000
Rosario La Marca,19,midfield,Avellino,0.0,out,Summer,1999,1999/2000
Tomislav Rukavina,24,Right Midfield,Dinamo Zagreb,0.0,out,Summer,1999,1999/2000
Roberto Franzese,18,Central Midfield,Unknown,0.0,out,Summer,1999,1999/2000
Gerhard Poschner,29,Defensive Midfield,Rayo Vallecano,0.0,out,Summer,1999,1999/2000
