player_name,age,position,club_involved,fee,transfer_period,year,season
Federico Giunti,25,Defensive Midfield,Perugia,400000.0,Summer,1997,1997/1998
Armando Tuani,19,Goalkeeper,Saronno,0.0,Summer,1997,1997/1998
Pierluigi Orlandini,24,Right Midfield,Hellas Verona,0.0,Summer,1997,1997/1998
Filippo Maniero,24,Centre-Forward,Hellas Verona,0.0,Summer,1997,1997/1998
Genny Del Prete,17,Centre-Forward,Andria,0.0,Summer,1997,1997/1998
Amaral,24,Defensive Midfield,Benfica,-3500000.0,Summer,1997,1997/1998
Luca Pinton,19,Left-Back,Prato,0.0,Summer,1997,1997/1998
Mario Massimo Caruso,27,Attacking Midfield,Ascoli,0.0,Summer,1997,1997/1998
Gianluca Triuzzi,18,Centre-Forward,US Palermo,0.0,Summer,1997,1997/1998
Alessandro Melli,27,Centre-Forward,Perugia,0.0,Summer,1997,1997/1998
Daniel Bravo,34,Central Midfield,Olympique Lyon,0.0,Summer,1997,1997/1998
Alessio Sarti,17,Goalkeeper,Prato,0.0,Summer,1997,1997/1998
Reynald Pedros,25,Left Midfield,Napoli,0.0,Summer,1997,1997/1998
Tomas Brolin,27,Centre-Forward,Leeds,0.0,Summer,1997,1997/1998
Mauro Ghillani,19,attack,Ischia,0.0,Summer,1997,1997/1998
Nicola Antonio Calabro,21,defence,Castel di Sangro,0.0,Winter,1997,1997/1998
Mauro Milanese,26,Left-Back,Inter,-4000000.0,Winter,1997,1997/1998
Luca Bucci,28,Goalkeeper,Torino,0.0,Winter,1997,1997/1998
Filippo Maniero,25,Centre-Forward,Milan,0.0,Winter,1997,1997/1998
Reynald Pedros,26,Left Midfield,Olympique Lyon,0.0,Winter,1997,1997/1998
Juan Sebastián Verón,23,Central Midfield,Sampdoria,17500000.0,Summer,1998,1998/1999
Faustino Asprilla,28,Centre-Forward,Newcastle,6800000.0,Summer,1998,1998/1999
Diego Fuser,29,Right Midfield,Lazio,6000000.0,Summer,1998,1998/1999
Mohamed Kader,19,Centre-Forward,CA Bizertin,0.0,Summer,1998,1998/1999
Alain Boghossian,27,Central Midfield,Sampdoria,0.0,Summer,1998,1998/1999
Abel Balbo,32,Centre-Forward,AS Roma,0.0,Summer,1998,1998/1999
Raffaele Longo,20,Central Midfield,Napoli,0.0,Summer,1998,1998/1999
Zlatko Zebić,19,Attacking Midfield,FK Loznica,0.0,Summer,1998,1998/1999
Roberto Stellone,20,Centre-Forward,Lucchese,0.0,Summer,1998,1998/1999
Saliou Lassissi,19,Centre-Back,Stade Rennais,0.0,Summer,1998,1998/1999
Luigi Sartor,23,Right-Back,Inter,0.0,Summer,1998,1998/1999
Paolo Vanoli,25,Left-Back,Hellas Verona,0.0,Summer,1998,1998/1999
