player_name,age,position,club_involved,fee,transfer_period,year,season
Mateus Dos Santos,24,Centre-Forward,Matera,0.0,in,Summer,2014,2014/2015
Sebastián Sosa Sánchez,20,Centre-Forward,US Palermo,0.0,in,Summer,2014,2014/2015
Massimo Maccarone,34,Centre-Forward,Sampdoria,0.0,in,Summer,2014,2014/2015
Emanuele Rovini,19,Centre-Forward,Udinese Calcio,0.0,in,Summer,2014,2014/2015
Lorenzo Tempesti,20,Second Striker,Gavorrano,0.0,in,Summer,2014,2014/2015
Tiberio Guarente,28,Central Midfield,Sevilla FC,0.0,in,Summer,2014,2014/2015
Rodrigo Aguirre,19,Centre-Forward,Udinese Calcio,0.0,in,Summer,2014,2014/2015
Romano Perticone,28,Centre-Back,Novara,0.0,in,Summer,2014,2014/2015
Piotr Zielinski,20,Attacking Midfield,Udinese Calcio,0.0,in,Summer,2014,2014/2015
Diego Laxalt,21,Left-Back,Inter,0.0,in,Summer,2014,2014/2015
Matías Vecino,22,Central Midfield,Fiorentina,0.0,in,Summer,2014,2014/2015
Matteo Bianchetti,21,Centre-Back,Hellas Verona,0.0,in,Summer,2014,2014/2015
Simone Verdi,22,Attacking Midfield,Torino,0.0,in,Summer,2014,2014/2015
Luigi Sepe,23,Goalkeeper,SSC Napoli,0.0,in,Summer,2014,2014/2015
Claudio Santini,22,Second Striker,Gavorrano,0.0,in,Summer,2014,2014/2015
Tudor Sbarcea,19,Central Midfield,Empoli U19,0.0,in,Summer,2014,2014/2015
Maurizio Pugliesi,37,Goalkeeper,Without Club,0.0,in,Summer,2014,2014/2015
Claudio Santini,22,Second Striker,Lucchese,0.0,out,Summer,2014,2014/2015
Mateus Dos Santos,24,Centre-Forward,Mosta FC,0.0,out,Summer,2014,2014/2015
Ronaldo,24,Defensive Midfield,Pro Vercelli,0.0,out,Summer,2014,2014/2015
Simone Della Latta,21,Central Midfield,Pontedera,8000.0,out,Summer,2014,2014/2015
Dramane Konaté,20,Centre-Back,Tuttocuoio,0.0,out,Summer,2014,2014/2015
Lorenzo Tempesti,20,Second Striker,Tuttocuoio,0.0,out,Summer,2014,2014/2015
Luca Martinelli,25,Centre-Back,Novara,0.0,out,Summer,2014,2014/2015
Sebastián Sosa Sánchez,20,Centre-Forward,KF Vllaznia,0.0,out,Summer,2014,2014/2015
Leonardo Bianchi,22,Attacking Midfield,Lucchese,0.0,out,Summer,2014,2014/2015
Alberto Pelagotti,25,Goalkeeper,AC Pisa,0.0,out,Summer,2014,2014/2015
Stefano Castellani,22,attack,Forlì,0.0,out,Summer,2014,2014/2015
Pietro Accardi,31,Left-Back,Retired,0.0,out,Summer,2014,2014/2015
Francesco Pratali,35,Centre-Back,Without Club,0.0,out,Summer,2014,2014/2015
Massimo Maccarone,34,Centre-Forward,Sampdoria,0.0,out,Summer,2014,2014/2015
Mirko Eramo,24,Central Midfield,Sampdoria,0.0,out,Summer,2014,2014/2015
Luca Castiglia,25,Central Midfield,Juventus,0.0,out,Summer,2014,2014/2015
Mário Rui,23,Left-Back,Parma,0.0,out,Summer,2014,2014/2015
Simone Verdi,21,Attacking Midfield,Torino,0.0,out,Summer,2014,2014/2015
Riccardo Saponara,23,Attacking Midfield,AC Milan,500000.0,in,Winter,2014,2014/2015
Francesco Colombini,21,Centre-Back,Tuttocuoio,360000.0,in,Winter,2014,2014/2015
Joshua Brillante,21,Central Midfield,Fiorentina,0.0,in,Winter,2014,2014/2015
Daniele Rugani,20,Centre-Back,Juventus,0.0,in,Winter,2014,2014/2015
Michele Somma,19,Centre-Back,AS Roma,0.0,in,Winter,2014,2014/2015
Daniele Rugani,20,Centre-Back,Juventus,4200000.0,out,Winter,2014,2014/2015
Matteo Bachini,19,Centre-Back,Tuttocuoio,350000.0,out,Winter,2014,2014/2015
Tudor Sbarcea,19,Central Midfield,Targu Mures II,0.0,out,Winter,2014,2014/2015
Davide Moro,33,Central Midfield,Salernitana,0.0,out,Winter,2014,2014/2015
Mateus Dos Santos,24,Centre-Forward,Sliema Wander.,0.0,out,Winter,2014,2014/2015
Matteo Ricci,20,Goalkeeper,Pistoiese,0.0,out,Winter,2014,2014/2015
Sebastián Sosa Sánchez,20,Centre-Forward,FC Lugano,0.0,out,Winter,2014,2014/2015
Claudio Santini,22,Second Striker,Prato,0.0,out,Winter,2014,2014/2015
