player_name,age,position,club_involved,fee,transfer_period,year,season
Raffaele Pucino,23,Right-Back,Chievo Verona,-300000.0,Summer,2014,2014/2015
Pedro Mendes,23,Centre-Back,Parma,-100000.0,Summer,2014,2014/2015
Vincenzo Ferrara,21,Right Winger,Virtus Castelfr,0.0,Summer,2014,2014/2015
Riccardo Barbuti,22,Centre-Forward,Pescara,0.0,Summer,2014,2014/2015
Tommaso Bianchi,25,Central Midfield,Leeds,0.0,Summer,2014,2014/2015
Gaetano Masucci,29,Centre-Forward,Frosinone,0.0,Summer,2014,2014/2015
Lorenzo Lari,19,Right Midfield,Correggese,0.0,Summer,2014,2014/2015
Daniele Vacondio,20,Right-Back,Casalgrandese,0.0,Summer,2014,2014/2015
Luca Benedetti,22,Centre-Back,Formigine,0.0,Summer,2014,2014/2015
Jonathan Rossini,25,Centre-Back,Bari,0.0,Summer,2014,2014/2015
Karim Laribi,23,Attacking Midfield,Bologna,0.0,Summer,2014,2014/2015
Guido Gomez,20,Centre-Forward,Juve Stabia,0.0,Summer,2014,2014/2015
Diego Falcinelli,23,Centre-Forward,Perugia,0.0,Summer,2014,2014/2015
Aladje,20,Centre-Forward,Pro Vercelli,0.0,Summer,2014,2014/2015
Aleandro Rosi,27,Right-Back,Parma,0.0,Summer,2014,2014/2015
Antonio Floro Flores,31,Centre-Forward,Genoa,0.0,Summer,2014,2014/2015
Reto Ziegler,28,Centre-Back,Juventus,0.0,Summer,2014,2014/2015
Diego Farias,24,Left Winger,Chievo Verona,0.0,Summer,2014,2014/2015
Davide Biondini,31,Central Midfield,Genoa,0.0,Summer,2014,2014/2015
Paolo Cannavaro,33,Centre-Back,SSC Napoli,0.0,Summer,2014,2014/2015
Marius Alexe,24,Centre-Forward,FC Dinamo,0.0,Summer,2014,2014/2015
Alessio Vita,21,Central Midfield,Monza,0.0,Winter,2014,2014/2015
Dejan Lazarevic,24,Right Winger,Chievo Verona,0.0,Winter,2014,2014/2015
Anastasios Donis,18,Centre-Forward,Juventus,0.0,Winter,2014,2014/2015
Cesare Natali,35,Centre-Back,Without Club,0.0,Winter,2014,2014/2015
Leonardo Pavoletti,26,Centre-Forward,Genoa,-500000.0,Winter,2014,2014/2015
Raffaele D'Orsi,23,Centre-Back,Catanzaro,0.0,Winter,2014,2014/2015
Thomas Manfredini,34,Centre-Back,Vicenza,0.0,Winter,2014,2014/2015
Aladje,21,Centre-Forward,Real Vicenza,0.0,Winter,2014,2014/2015
Alessio Vita,21,Central Midfield,Vicenza,0.0,Winter,2014,2014/2015
Lorenzo Ariaudo,25,Centre-Back,Genoa,0.0,Winter,2014,2014/2015
Ettore Gliozzi,19,Centre-Forward,Forlì,0.0,Winter,2014,2014/2015
Domenico Berardi,20,Right Winger,Juventus,10000000.0,Summer,2015,2015/2016
Grégoire Defrel,24,Centre-Forward,Cesena,7000000.0,Summer,2015,2015/2016
Lorenzo Pellegrini,19,Attacking Midfield,Roma U19,1250000.0,Summer,2015,2015/2016
Giovanni Sbrissa,18,Central Midfield,Vicenza,800000.0,Summer,2015,2015/2016
Matteo Politano,21,Right Winger,AS Roma,100000.0,Summer,2015,2015/2016
Cristian Dell'Orco,21,Left-Back,Parma,0.0,Summer,2015,2015/2016
Alfred Duncan,22,Central Midfield,Sampdoria,0.0,Summer,2015,2015/2016
Leonardo Fontanesi,19,Centre-Back,Sassuolo U19,0.0,Summer,2015,2015/2016
Simone Zaza,24,Centre-Forward,Juventus,-18000000.0,Summer,2015,2015/2016
Jasmin Kurtic,26,Central Midfield,Atalanta BC,-3200000.0,Summer,2015,2015/2016
Leonardo Pavoletti,26,Centre-Forward,Genoa,-3000000.0,Summer,2015,2015/2016
Thomas Manfredini,35,Centre-Back,Vicenza,-300000.0,Summer,2015,2015/2016
Matteo Brighi,34,Central Midfield,Bologna,0.0,Summer,2015,2015/2016
Davide Lodesani,20,Left Winger,Foggia,0.0,Summer,2015,2015/2016
Guido Gomez,21,Centre-Forward,Juve Stabia,0.0,Summer,2015,2015/2016
Simone Perilli,20,Goalkeeper,Reggiana,0.0,Summer,2015,2015/2016
Ettore Gliozzi,19,Centre-Forward,Südtirol,0.0,Summer,2015,2015/2016
Jonathan Rossini,26,Centre-Back,Savona,0.0,Summer,2015,2015/2016
Aladje,21,Centre-Forward,Prato,0.0,Summer,2015,2015/2016
Cristian Dell'Orco,21,Left-Back,Novara,0.0,Summer,2015,2015/2016
Raman Chibsah,22,Central Midfield,Frosinone,0.0,Summer,2015,2015/2016
Giovanni Sbrissa,18,Central Midfield,Vicenza,0.0,Summer,2015,2015/2016
Cesare Natali,36,Centre-Back,Without Club,0.0,Summer,2015,2015/2016
Ciro Polito,36,Goalkeeper,Without Club,0.0,Summer,2015,2015/2016
Paolo Bianco,37,Centre-Back,Retired,0.0,Summer,2015,2015/2016
Domenico Berardi,20,Right Winger,Juventus,0.0,Summer,2015,2015/2016
Anastasios Donis,18,Centre-Forward,Juventus,0.0,Summer,2015,2015/2016
Dejan Lazarevic,25,Right Winger,Chievo Verona,0.0,Summer,2015,2015/2016
Saphir Taïder,23,Central Midfield,Inter,0.0,Summer,2015,2015/2016
Stefano Sensi,20,Central Midfield,Cesena,5250000.0,Winter,2015,2015/2016
Luca Mazzitelli,20,Central Midfield,AS Roma,3500000.0,Winter,2015,2015/2016
Marcello Trotta,23,Centre-Forward,Avellino,2800000.0,Winter,2015,2015/2016
Sergio Floccari,34,Centre-Forward,Bologna,-500000.0,Winter,2015,2015/2016
Stefano Sensi,20,Central Midfield,Cesena,0.0,Winter,2015,2015/2016
Leonardo Fontanesi,19,Centre-Back,Cesena,0.0,Winter,2015,2015/2016
Aladje,22,Centre-Forward,Ischia,0.0,Winter,2015,2015/2016
Lorenzo Ariaudo,26,Centre-Back,Empoli,0.0,Winter,2015,2015/2016
Antonio Floro Flores,32,Centre-Forward,Chievo Verona,0.0,Winter,2015,2015/2016
Luca Mazzitelli,20,Central Midfield,Brescia,0.0,Winter,2015,2015/2016
Matteo Politano,22,Right Winger,AS Roma,8100000.0,Summer,2016,2016/2017
Alfred Duncan,23,Central Midfield,Sampdoria,6000000.0,Summer,2016,2016/2017
Gian Marco Ferrari,24,Centre-Back,Crotone,4000000.0,Summer,2016,2016/2017
Timo Letschert,23,Centre-Back,FC Utrecht,3500000.0,Summer,2016,2016/2017
Pietro Iemmello,24,Centre-Forward,Spezia Calcio,2300000.0,Summer,2016,2016/2017
Alessandro Matri,31,Centre-Forward,AC Milan,1800000.0,Summer,2016,2016/2017
Antonino Ragusa,26,Left Winger,Cesena,1790000.0,Summer,2016,2016/2017
Pietro Cianci,20,Centre-Forward,Andria,20000.0,Summer,2016,2016/2017
Pol Lirola,18,Right-Back,Juventus,0.0,Summer,2016,2016/2017
Federico Ricci,22,Right Winger,AS Roma,0.0,Summer,2016,2016/2017
Claud Adjapong,18,Right-Back,Sassuolo U19,0.0,Summer,2016,2016/2017
Sime Vrsaljko,24,Right-Back,Atlético Madrid,-14000000.0,Summer,2016,2016/2017
Nicola Sansone,24,Left Winger,Villarreal,-13000000.0,Summer,2016,2016/2017
Antonio Floro Flores,33,Centre-Forward,Chievo Verona,-600000.0,Summer,2016,2016/2017
Karim Laribi,25,Attacking Midfield,Cesena,-200000.0,Summer,2016,2016/2017
Giacomo Serra,20,Centre-Back,Castelvetro,0.0,Summer,2016,2016/2017
Alessandro Longhi,27,Left-Back,AC Pisa,0.0,Summer,2016,2016/2017
Pietro Cianci,20,Centre-Forward,Andria,0.0,Summer,2016,2016/2017
Marcello Trotta,23,Centre-Forward,Crotone,0.0,Summer,2016,2016/2017
Diego Falcinelli,25,Centre-Forward,Crotone,0.0,Summer,2016,2016/2017
Lorenzo Ariaudo,27,Centre-Back,Frosinone,0.0,Summer,2016,2016/2017
Jonathan Rossini,27,Centre-Back,AS Livorno,0.0,Summer,2016,2016/2017
Leonardo Fontanesi,20,Centre-Back,Brescia,0.0,Summer,2016,2016/2017
Stefano Bufo,19,Centre-Back,Nibbiano,0.0,Summer,2016,2016/2017
Raman Chibsah,23,Central Midfield,Benevento,0.0,Summer,2016,2016/2017
Gian Marco Ferrari,24,Centre-Back,Crotone,0.0,Summer,2016,2016/2017
Giovanni Sbrissa,19,Central Midfield,Brescia,0.0,Summer,2016,2016/2017
Aladje,22,Centre-Forward,Without Club,0.0,Summer,2016,2016/2017
Abass Alhassan,21,Defensive Midfield,Without Club,0.0,Summer,2016,2016/2017
Alfred Duncan,23,Central Midfield,Sampdoria,0.0,Summer,2016,2016/2017
Matteo Politano,22,Right Winger,AS Roma,0.0,Summer,2016,2016/2017
Alberto Aquilani,32,Central Midfield,Pescara,0.0,Winter,2016,2016/2017
Emanuele Terranova,29,Centre-Back,Frosinone,0.0,Winter,2016,2016/2017
Jérémie Broh,19,Central Midfield,Südtirol,0.0,Winter,2016,2016/2017
Francesco Cassata,20,Central Midfield,Juventus,7000000.0,Summer,2017,2017/2018
Davide Frattesi,17,Central Midfield,AS Roma,5000000.0,Summer,2017,2017/2018
Riccardo Marchizza,19,Left-Back,AS Roma,4500000.0,Summer,2017,2017/2018
Edoardo Goldaniga,23,Centre-Back,US Palermo,4000000.0,Summer,2017,2017/2018
Federico Ricci,23,Right Winger,AS Roma,3000000.0,Summer,2017,2017/2018
Filippo Bandinelli,22,Central Midfield,Latina Calcio,0.0,Summer,2017,2017/2018
Leonardo Marson,19,Goalkeeper,US Palermo,0.0,Summer,2017,2017/2018
Rogério,19,Left-Back,Juventus U19,0.0,Summer,2017,2017/2018
Nicholas Pierini,18,Left Winger,Sassuolo U19,0.0,Summer,2017,2017/2018
Gianluca Scamacca,18,Centre-Forward,Sassuolo U19,0.0,Summer,2017,2017/2018
Lorenzo Pellegrini,21,Attacking Midfield,AS Roma,-10000000.0,Summer,2017,2017/2018
Grégoire Defrel,26,Centre-Forward,AS Roma,-5000000.0,Summer,2017,2017/2018
Raman Chibsah,24,Central Midfield,Benevento,-1000000.0,Summer,2017,2017/2018
Alessio Vita,24,Central Midfield,Cesena,-1000000.0,Summer,2017,2017/2018
Pietro Iemmello,25,Centre-Forward,Benevento,-1000000.0,Summer,2017,2017/2018
Gian Marco Ferrari,25,Centre-Back,Sampdoria,-750000.0,Summer,2017,2017/2018
Karim Laribi,26,Attacking Midfield,Cesena,-500000.0,Summer,2017,2017/2018
Alberto Pomini,36,Goalkeeper,US Palermo,0.0,Summer,2017,2017/2018
Giovanni Sbrissa,20,Central Midfield,Cesena,0.0,Summer,2017,2017/2018
Pietro Cianci,21,Centre-Forward,Reggiana,0.0,Summer,2017,2017/2018
Ettore Gliozzi,21,Centre-Forward,Cesena,0.0,Summer,2017,2017/2018
Luca Antei,25,Centre-Back,Benevento,0.0,Summer,2017,2017/2018
Riccardo Marchizza,19,Left-Back,Avellino,0.0,Summer,2017,2017/2018
Giacomo Zecca,20,Right Winger,Piacenza,0.0,Summer,2017,2017/2018
Federico Ricci,23,Right Winger,Genoa,0.0,Summer,2017,2017/2018
Filippo Bandinelli,22,Central Midfield,Perugia,0.0,Summer,2017,2017/2018
Andrea Mandelli,19,Defensive Midfield,Crema,0.0,Summer,2017,2017/2018
Jonathan Rossini,28,Centre-Back,Pistoiese,0.0,Summer,2017,2017/2018
Leonardo Fontanesi,21,Centre-Back,AS Gubbio,0.0,Summer,2017,2017/2018
Alberto Aquilani,32,Central Midfield,Pescara,0.0,Summer,2017,2017/2018
Federico Ricci,23,Right Winger,AS Roma,0.0,Summer,2017,2017/2018
Pol Lirola,20,Right-Back,Juventus,7000000.0,Winter,2017,2017/2018
Khouma Babacar,24,Centre-Forward,Fiorentina,3000000.0,Winter,2017,2017/2018
Mauricio Lemos,22,Centre-Back,UD Las Palmas,1500000.0,Winter,2017,2017/2018
Andrea Cisco,19,Left Winger,Padova,500000.0,Winter,2017,2017/2018
Marcello Gazzola,32,Right-Back,Parma,0.0,Winter,2017,2017/2018
Andrea Cisco,19,Left Winger,Padova,0.0,Winter,2017,2017/2018
Giovanni Sbrissa,21,Central Midfield,Cremonese,0.0,Winter,2017,2017/2018
Diego Falcinelli,26,Centre-Forward,Fiorentina,0.0,Winter,2017,2017/2018
Ettore Gliozzi,22,Centre-Forward,Padova,0.0,Winter,2017,2017/2018
Federico Ricci,23,Right Winger,Crotone,0.0,Winter,2017,2017/2018
Giacomo Zecca,20,Right Winger,Piacenza,0.0,Winter,2017,2017/2018
Leonardo Sarzi Maddidini,19,Defensive Midfield,Correggese,0.0,Winter,2017,2017/2018
Jonathan Rossini,28,Centre-Back,Pontedera,0.0,Winter,2017,2017/2018
Gianluca Scamacca,19,Centre-Forward,Cremonese,0.0,Winter,2017,2017/2018
Paolo Cannavaro,36,Centre-Back,Retired,0.0,Winter,2017,2017/2018
Pol Lirola,20,Right-Back,Juventus,0.0,Winter,2017,2017/2018
Marlon,22,Centre-Back,Barcelona,12000000.0,Summer,2018,2018/2019
Jérémie Boga,21,Left Winger,Chelsea U23,10000000.0,Summer,2018,2018/2019
Federico Di Francesco,24,Left Winger,Bologna,7450000.0,Summer,2018,2018/2019
Khouma Babacar,25,Centre-Forward,Fiorentina,7000000.0,Summer,2018,2018/2019
Jens Odgaard,19,Centre-Forward,Inter,5820000.0,Summer,2018,2018/2019
Giangiacomo Magnani,22,Centre-Back,Juventus,5000000.0,Summer,2018,2018/2019
Enrico Brignola,19,Second Striker,Benevento,3000000.0,Summer,2018,2018/2019
Mehdi Bourabia,26,Central Midfield,Konyaspor,2200000.0,Summer,2018,2018/2019
Marco Pinato,23,Central Midfield,Venezia,550000.0,Summer,2018,2018/2019
Leonardo Sernicola,20,Left-Back,Ternana,200000.0,Summer,2018,2018/2019
Kevin-Prince Boateng,31,Attacking Midfield,E. Frankfurt,0.0,Summer,2018,2018/2019
Filip Djuričić,26,Attacking Midfield,Sampdoria,0.0,Summer,2018,2018/2019
Manuel Locatelli,20,Defensive Midfield,AC Milan,0.0,Summer,2018,2018/2019
Giacomo Satalino,19,Goalkeeper,Sassuolo U19,0.0,Summer,2018,2018/2019
Alessandro Tripaldelli,19,Left-Back,Sassuolo U19,0.0,Summer,2018,2018/2019
Giacomo Raspadori,18,Second Striker,Sassuolo U19,0.0,Summer,2018,2018/2019
Grégoire Defrel,27,Centre-Forward,AS Roma,-15000000.0,Summer,2018,2018/2019
Francesco Acerbi,30,Centre-Back,Lazio,-12000000.0,Summer,2018,2018/2019
Diego Falcinelli,27,Centre-Forward,Bologna,-7000000.0,Summer,2018,2018/2019
Pietro Iemmello,26,Centre-Forward,Benevento,-5000000.0,Summer,2018,2018/2019
Matteo Politano,24,Right Winger,Inter,-5000000.0,Summer,2018,2018/2019
Luca Antei,26,Centre-Back,Benevento,-3000000.0,Summer,2018,2018/2019
Luca Mazzitelli,22,Central Midfield,Genoa,-1000000.0,Summer,2018,2018/2019
Antonino Ragusa,28,Left Winger,Hellas Verona,-150000.0,Summer,2018,2018/2019
Ettore Gliozzi,22,Centre-Forward,Siena,-127000.0,Summer,2018,2018/2019
Davide Biondini,35,Central Midfield,RC Cesena,0.0,Summer,2018,2018/2019
Jonathan Rossini,29,Centre-Back,Albissola,0.0,Summer,2018,2018/2019
Leonardo Sarzi Maddidini,19,Defensive Midfield,Correggese,0.0,Summer,2018,2018/2019
Simone Missiroli,32,Central Midfield,SPAL,0.0,Summer,2018,2018/2019
Andrea Mandelli,21,Defensive Midfield,Giana Erminio,0.0,Summer,2018,2018/2019
Francesco Cassata,21,Central Midfield,Frosinone,0.0,Summer,2018,2018/2019
Pietro Cianci,22,Centre-Forward,Siena,0.0,Summer,2018,2018/2019
Nicholas Pierini,19,Left Winger,Spezia Calcio,0.0,Summer,2018,2018/2019
Giovanni Sbrissa,21,Central Midfield,Siena,0.0,Summer,2018,2018/2019
Andrea Masetti,20,Left-Back,Pontedera,0.0,Summer,2018,2018/2019
Gianluca Scamacca,19,Centre-Forward,PEC Zwolle,0.0,Summer,2018,2018/2019
Marius Marin,19,Central Midfield,AC Pisa,0.0,Summer,2018,2018/2019
Timo Letschert,25,Centre-Back,FC Utrecht,0.0,Summer,2018,2018/2019
Marco Pinato,23,Central Midfield,Venezia,0.0,Summer,2018,2018/2019
Riccardo Marchizza,20,Left-Back,Crotone,0.0,Summer,2018,2018/2019
Davide Frattesi,18,Central Midfield,Ascoli,0.0,Summer,2018,2018/2019
Martin Erlic,20,Centre-Back,Spezia Calcio,0.0,Summer,2018,2018/2019
Jérémie Broh,21,Central Midfield,Padova,0.0,Summer,2018,2018/2019
Edoardo Goldaniga,24,Centre-Back,Frosinone,0.0,Summer,2018,2018/2019
Giacomo Zecca,21,Right Winger,Teramo,0.0,Summer,2018,2018/2019
Filippo Bandinelli,23,Central Midfield,Benevento,0.0,Summer,2018,2018/2019
Federico Ricci,24,Right Winger,Benevento,0.0,Summer,2018,2018/2019
Leonardo Fontanesi,22,Centre-Back,Pontedera,0.0,Summer,2018,2018/2019
Alessandro Tripaldelli,19,Left-Back,PEC Zwolle,0.0,Summer,2018,2018/2019
Leonardo Marson,20,Goalkeeper,US Palermo,0.0,Summer,2018,2018/2019
Khouma Babacar,25,Centre-Forward,Fiorentina,0.0,Summer,2018,2018/2019
Merih Demiral,20,Centre-Back,Alanyaspor,750000.0,Winter,2018,2018/2019
Marcello Trotta,26,Centre-Forward,Frosinone,-1100000.0,Winter,2018,2018/2019
Kevin-Prince Boateng,31,Attacking Midfield,Barcelona,-1000000.0,Winter,2018,2018/2019
Andrea Cisco,20,Left Winger,Albissola,0.0,Winter,2018,2018/2019
Alessandro Tripaldelli,19,Left-Back,Crotone,0.0,Winter,2018,2018/2019
Cristian Dell'Orco,24,Left-Back,Empoli,0.0,Winter,2018,2018/2019
Manuel Locatelli,21,Defensive Midfield,AC Milan,14000000.0,Summer,2019,2019/2020
Merih Demiral,21,Centre-Back,Alanyaspor,8000000.0,Summer,2019,2019/2020
Francesco Caputo,31,Centre-Forward,Empoli,7750000.0,Summer,2019,2019/2020
Pedro Obiang,27,Central Midfield,West Ham,7500000.0,Summer,2019,2019/2020
Alessandro Russo,18,Goalkeeper,Genoa,7000000.0,Summer,2019,2019/2020
Rogério,21,Left-Back,Juventus,6950000.0,Summer,2019,2019/2020
Mert Müldür,20,Right-Back,Rapid Vienna,4700000.0,Summer,2019,2019/2020
Marco Sala,20,Left-Back,Inter,3000000.0,Summer,2019,2019/2020
Grégoire Defrel,28,Centre-Forward,AS Roma,3000000.0,Summer,2019,2019/2020
Jeremy Toljan,24,Right-Back,Bor. Dortmund,2250000.0,Summer,2019,2019/2020
Andreaw Gravillon,21,Centre-Back,Inter,1000000.0,Summer,2019,2019/2020
Andrea Meroni,22,Centre-Back,AC Pisa,700000.0,Summer,2019,2019/2020
Georgios Kyriakopoulos,23,Left-Back,Asteras Tripoli,200000.0,Summer,2019,2019/2020
Vlad Chiriches,29,Centre-Back,SSC Napoli,0.0,Summer,2019,2019/2020
Filippo Romagna,22,Centre-Back,Cagliari Calcio,0.0,Summer,2019,2019/2020
Hamed Junior Traorè,19,Attacking Midfield,Empoli,0.0,Summer,2019,2019/2020
Stefano Turati,18,Goalkeeper,Sassuolo U19,0.0,Summer,2019,2019/2020
Andrea Ghion,19,Defensive Midfield,Sassuolo U19,0.0,Summer,2019,2019/2020
Matteo Politano,25,Right Winger,Inter,-21100000.0,Summer,2019,2019/2020
Merih Demiral,21,Centre-Back,Juventus,-19500000.0,Summer,2019,2019/2020
Stefano Sensi,23,Central Midfield,Inter,-2200000.0,Summer,2019,2019/2020
Pol Lirola,21,Right-Back,Fiorentina,-2000000.0,Summer,2019,2019/2020
Kevin-Prince Boateng,32,Attacking Midfield,Fiorentina,-1500000.0,Summer,2019,2019/2020
Antonino Ragusa,29,Left Winger,Hellas Verona,-1000000.0,Summer,2019,2019/2020
Khouma Babacar,26,Centre-Forward,Lecce,-1000000.0,Summer,2019,2019/2020
Federico Ricci,25,Right Winger,Spezia Calcio,-460000.0,Summer,2019,2019/2020
Marius Marin,20,Central Midfield,AC Pisa,-400000.0,Summer,2019,2019/2020
Riccardo Marchizza,21,Left-Back,Spezia Calcio,-280000.0,Summer,2019,2019/2020
Jens Odgaard,20,Centre-Forward,Heerenveen,-250000.0,Summer,2019,2019/2020
Cristian Dell'Orco,25,Left-Back,Lecce,-250000.0,Summer,2019,2019/2020
Giacomo Zecca,22,Right Winger,Cesena,0.0,Summer,2019,2019/2020
Andrea Masetti,21,Left-Back,Arezzo,0.0,Summer,2019,2019/2020
Simone Franchini,21,Central Midfield,Cesena,0.0,Summer,2019,2019/2020
Giovanni Sbrissa,22,Central Midfield,Pergolettese,0.0,Summer,2019,2019/2020
Davide Frattesi,19,Central Midfield,Empoli,0.0,Summer,2019,2019/2020
Nicholas Pierini,21,Left Winger,Cosenza,0.0,Summer,2019,2019/2020
Gianluca Scamacca,20,Centre-Forward,Ascoli,0.0,Summer,2019,2019/2020
Enrico Brignola,20,Second Striker,AS Livorno,0.0,Summer,2019,2019/2020
Edoardo Goldaniga,25,Centre-Back,Genoa,0.0,Summer,2019,2019/2020
Giacomo Satalino,20,Goalkeeper,Renate,0.0,Summer,2019,2019/2020
Andrea Cisco,20,Left Winger,Pescara,0.0,Summer,2019,2019/2020
Timo Letschert,26,Centre-Back,Hamburger SV,-10000.0,Summer,2019,2019/2020
Martin Erlic,21,Centre-Back,Spezia Calcio,-1000.0,Summer,2019,2019/2020
Pietro Cianci,23,Centre-Forward,Teramo,-1000.0,Summer,2019,2019/2020
Filippo Bandinelli,24,Central Midfield,Empoli,-1000.0,Summer,2019,2019/2020
Matteo Piacentini,20,Centre-Back,Teramo,0.0,Summer,2019,2019/2020
Claud Adjapong,21,Right-Back,Hellas Verona,0.0,Summer,2019,2019/2020
