player_name,age,position,club_involved,fee,transfer_period,year,season
Francesco Forte,23,Centre-Forward,Lucchese,0.0,Summer,2016,2016/2017
Davide Costa,20,Goalkeeper,V. Francavilla,0.0,Summer,2016,2016/2017
George Puscas,20,Centre-Forward,Benevento,0.0,Summer,2016,2016/2017
Lorenzo Tassi,21,Central Midfield,Avellino,0.0,Summer,2016,2016/2017
Fabio Eguelfi,21,Left-Back,Pro Vercelli,0.0,Summer,2016,2016/2017
Gianluca Caprari,22,Second Striker,Pescara,0.0,Summer,2016,2016/2017
Isaac Donkor,20,Centre-Back,Avellino,0.0,Summer,2016,2016/2017
Federico Dimarco,18,Centre-Back,Empoli,0.0,Summer,2016,2016/2017
Edmund Hottor,23,Central Midfield,Fafe,0.0,Summer,2016,2016/2017
Mihai Manolache,20,Left Midfield,Without Club,0.0,Summer,2016,2016/2017
Adem Ljajic,24,Attacking Midfield,AS Roma,0.0,Summer,2016,2016/2017
Dodô,24,Left-Back,AS Roma,0.0,Summer,2016,2016/2017
Marcelo Brozovic,23,Defensive Midfield,Dinamo Zagreb,0.0,Summer,2016,2016/2017
Miranda,31,Centre-Back,Atlético Madrid,0.0,Summer,2016,2016/2017
Rey Manaj,19,Centre-Forward,Cremonese,0.0,Summer,2016,2016/2017
Éder,29,Second Striker,Sampdoria,0.0,Summer,2016,2016/2017
Alex Telles,23,Left-Back,Galatasaray,0.0,Summer,2016,2016/2017
Stevan Jovetic,27,Centre-Forward,Man City,13500000.0,Winter,2016,2016/2017
Roberto Gagliardini,22,Central Midfield,Atalanta BC,2000000.0,Winter,2016,2016/2017
Trent Sainsbury,25,Centre-Back,JS Suning,0.0,Winter,2016,2016/2017
Andrea Pinamonti,17,Centre-Forward,Inter U19,0.0,Winter,2016,2016/2017
Andrea Ranocchia,28,Centre-Back,Hull City,-1300000.0,Winter,2016,2016/2017
Daniel Bessa,23,Central Midfield,Hellas Verona,-1200000.0,Winter,2016,2016/2017
Stevan Jovetic,27,Centre-Forward,Sevilla FC,0.0,Winter,2016,2016/2017
Roberto Ogunseye,21,Centre-Forward,Olbia,0.0,Winter,2016,2016/2017
Lorenzo Tassi,21,Central Midfield,Feralpisalò,0.0,Winter,2016,2016/2017
Davide Costa,20,Goalkeeper,Vicenza,0.0,Winter,2016,2016/2017
Isaac Donkor,21,Centre-Back,Cesena,0.0,Winter,2016,2016/2017
Alassane Traoré,20,Central Midfield,Udinese Calcio,0.0,Winter,2016,2016/2017
Senna Miangue,19,Left-Back,Cagliari Calcio,0.0,Winter,2016,2016/2017
Francesco Forte,23,Centre-Forward,Perugia,0.0,Winter,2016,2016/2017
Rey Manaj,19,Centre-Forward,AC Pisa,0.0,Winter,2016,2016/2017
Zé Turbo,20,Centre-Forward,Marbella FC,0.0,Winter,2016,2016/2017
Felipe Melo,33,Defensive Midfield,Palmeiras,0.0,Winter,2016,2016/2017
Stevan Jovetic,27,Centre-Forward,Man City,0.0,Winter,2016,2016/2017
Milan Skriniar,22,Centre-Back,Sampdoria,34000000.0,Summer,2017,2017/2018
Alessandro Bastoni,18,Centre-Back,Atalanta BC,31100000.0,Summer,2017,2017/2018
Matías Vecino,25,Central Midfield,Fiorentina,24000000.0,Summer,2017,2017/2018
Dalbert,23,Left-Back,OGC Nice,21000000.0,Summer,2017,2017/2018
Roberto Gagliardini,23,Central Midfield,Atalanta BC,20500000.0,Summer,2017,2017/2018
Borja Valero,32,Central Midfield,Fiorentina,6500000.0,Summer,2017,2017/2018
Daniele Padelli,31,Goalkeeper,Torino,0.0,Summer,2017,2017/2018
Yann Karamoh,19,Left Winger,SM Caen,0.0,Summer,2017,2017/2018
João Cancelo,23,Right-Back,Valencia,0.0,Summer,2017,2017/2018
Zinho Vanheusden,17,Centre-Back,Inter U19,0.0,Summer,2017,2017/2018
Gianluca Caprari,23,Second Striker,Sampdoria,-15000000.0,Summer,2017,2017/2018
Stevan Jovetic,27,Centre-Forward,Monaco,-10500000.0,Summer,2017,2017/2018
Juan Jesus,26,Centre-Back,AS Roma,-8000000.0,Summer,2017,2017/2018
Éver Banega,29,Central Midfield,Sevilla FC,-7000000.0,Summer,2017,2017/2018
Fabio Eguelfi,22,Left-Back,Atalanta BC,-6000000.0,Summer,2017,2017/2018
Saphir Taïder,25,Central Midfield,Bologna,-4000000.0,Summer,2017,2017/2018
Andreaw Gravillon,19,Centre-Back,Benevento,-4000000.0,Summer,2017,2017/2018
Federico Dimarco,19,Centre-Back,FC Sion,-3910000.0,Summer,2017,2017/2018
Senna Miangue,20,Left-Back,Cagliari Calcio,-3200000.0,Summer,2017,2017/2018
Gary Medel,30,Centre-Back,Besiktas,-2500000.0,Summer,2017,2017/2018
Cristian Ansaldi,30,Left-Back,Torino,-2000000.0,Summer,2017,2017/2018
Gabriel Barbosa,21,Centre-Forward,Benfica,-1700000.0,Summer,2017,2017/2018
Jeison Murillo,25,Centre-Back,Valencia,-1000000.0,Summer,2017,2017/2018
Caner Erkin,28,Left-Back,Besiktas,-750000.0,Summer,2017,2017/2018
Bright Gyamfi,21,Right-Back,Benevento,-280000.0,Summer,2017,2017/2018
Lorenzo Matteo,20,Right-Back,Rignanese,0.0,Summer,2017,2017/2018
Alessandro Sobacchi,19,Left-Back,Ciserano,0.0,Summer,2017,2017/2018
Giacomo Sciacca,21,Centre-Back,Alessandria,0.0,Summer,2017,2017/2018
Felipe Melo,34,Defensive Midfield,Palmeiras,0.0,Summer,2017,2017/2018
Rodrigo Palacio,35,Centre-Forward,Bologna,0.0,Summer,2017,2017/2018
Juan Pablo Carrizo,33,Goalkeeper,Monterrey,0.0,Summer,2017,2017/2018
Marco Andreolli,31,Centre-Back,Cagliari Calcio,0.0,Summer,2017,2017/2018
Vincenzo Tommasone,22,Second Striker,Santarcangelo,0.0,Summer,2017,2017/2018
Samuele Longo,25,Centre-Forward,CD Tenerife,0.0,Summer,2017,2017/2018
Niccolò Belloni,23,Right Winger,Carpi,0.0,Summer,2017,2017/2018
