player_name,age,position,club_involved,fee,transfer_period,year,season
Alessandro Romano,26,Defensive Midfield,Brescia,0.0,out,Summer,1996,1996/1997
Stefano Bellè,19,Left Winger,Cisco Lodigiani,0.0,out,Summer,1996,1996/1997
Francesco Mancini,27,Goalkeeper,Foggia,0.0,out,Summer,1996,1996/1997
Cristiano Bergodi,31,defence,Padova,0.0,out,Summer,1996,1996/1997
Massimiliano Esposito,24,Right Midfield,Napoli,0.0,out,Summer,1996,1996/1997
Marco Di Vaio,19,Centre-Forward,Bari,0.0,out,Summer,1996,1996/1997
Rocco Mattia,19,Goalkeeper,Udinese U19,0.0,out,Summer,1996,1996/1997
Daniele Franceschini,20,Left Midfield,Castel di Sangro,0.0,out,Winter,1996,1996/1997
Matías Almeyda,23,Defensive Midfield,Sevilla FC,6500000.0,in,Summer,1997,1997/1998
Vladimir Jugovic,27,Left Midfield,Juventus,4000000.0,in,Summer,1997,1997/1998
Roberto Mancini,32,Second Striker,Sampdoria,4000000.0,in,Summer,1997,1997/1998
Giuseppe Pancaro,25,Right-Back,Cagliari Calcio,1200000.0,in,Summer,1997,1997/1998
Alen Boksic,27,Centre-Forward,Juventus,1100000.0,in,Summer,1997,1997/1998
Marco Ballotta,33,Goalkeeper,Reggiana,1000000.0,in,Summer,1997,1997/1998
Giovanni Lopez,30,Centre-Back,Vicenza,0.0,in,Summer,1997,1997/1998
Marco Di Vaio,20,Centre-Forward,Salernitana,2580000.0,out,Summer,1997,1997/1998
Mark Fish,23,Centre-Back,Bolton,2320000.0,out,Summer,1997,1997/1998
Renato Buso,27,Right Midfield,Piacenza,775000.0,out,Summer,1997,1997/1998
Carlo Cudicini,23,Goalkeeper,Castel di Sangro,0.0,out,Summer,1997,1997/1998
Andrea Cano,21,Goalkeeper,Narnese Calcio,0.0,out,Summer,1997,1997/1998
Igor Protti,29,Centre-Forward,Napoli,0.0,out,Summer,1997,1997/1998
Marco Piovanelli,23,midfield,Piacenza,0.0,out,Summer,1997,1997/1998
Daniele Federici,20,attack,Castel di Sangro,0.0,out,Summer,1997,1997/1998
Roberto Baronio,19,Defensive Midfield,Vicenza,0.0,out,Summer,1997,1997/1998
Maurizio Domizzi,17,Centre-Back,Lazio U19,0.0,in,Winter,1997,1997/1998
Giuseppe Signori,29,Centre-Forward,Sampdoria,400000.0,out,Winter,1997,1997/1998
Christian Vieri,25,Centre-Forward,Atlético Madrid,28410000.0,in,Summer,1998,1998/1999
Marcelo Salas,23,Centre-Forward,River Plate,17500000.0,in,Summer,1998,1998/1999
Siniša Mihajlović,29,Centre-Back,Sampdoria,17000000.0,in,Summer,1998,1998/1999
Iván de la Peña,22,Attacking Midfield,Barcelona,15000000.0,in,Summer,1998,1998/1999
Dejan Stanković,19,Central Midfield,Red Star,12390000.0,in,Summer,1998,1998/1999
Sérgio Conceição,23,Right Winger,FC Porto,9000000.0,in,Summer,1998,1998/1999
