player_name,age,position,club_involved,fee,transfer_period,year,season
Jacopo Ravasi,19,Centre-Forward,Pergocrema,0.0,out,Summer,2006,2006/2007
Edoardo Soloni,18,defence,AC Montichiari,0.0,out,Summer,2006,2006/2007
Alberto Quadri,23,Defensive Midfield,Lazio,0.0,out,Summer,2006,2006/2007
Ilario Aloe,19,Right Winger,Ravenna,0.0,out,Summer,2006,2006/2007
Alessandro Potenza,22,Centre-Back,Fiorentina,0.0,out,Summer,2006,2006/2007
Nicola Napolitano,23,Central Midfield,Cremonese,0.0,out,Summer,2006,2006/2007
Matteo Lombardo,21,Left Midfield,Pistoiese,0.0,out,Summer,2006,2006/2007
Matteo Momentè,19,Centre-Forward,Sambenedettese,0.0,out,Summer,2006,2006/2007
Giacomo Bindi,19,Goalkeeper,Varese,0.0,out,Summer,2006,2006/2007
Mattia Altobelli,22,Attacking Midfield,FC Chiasso,0.0,out,Summer,2006,2006/2007
Luca Ceccarelli,23,Centre-Back,Lucchese,0.0,out,Summer,2006,2006/2007
César,31,Left Midfield,Lazio,0.0,out,Summer,2006,2006/2007
Juan Sebastián Verón,31,Central Midfield,Chelsea,0.0,out,Summer,2006,2006/2007
Siniša Mihajlović,37,Centre-Back,Retired,0.0,out,Summer,2006,2006/2007
Francesco Coco,29,Left-Back,Torino,450000.0,out,Winter,2006,2006/2007
Abdoulaye Diarra,20,Left Midfield,NK Maribor,175000.0,out,Winter,2006,2006/2007
Daniel Maa Boumsong,19,Defensive Midfield,Treviso,175000.0,out,Winter,2006,2006/2007
Tijani Belaid,19,Attacking Midfield,PSV Eindhoven,175000.0,out,Winter,2006,2006/2007
César,32,Left Midfield,AS Livorno,0.0,out,Winter,2006,2006/2007
Matteo Momentè,18,Centre-Forward,SSC Venezia,500,out,Winter,2006,2006/2007
Nicola Beati,23,Defensive Midfield,Perugia,0.0,out,Winter,2006,2006/2007
Nicola Napolitano,23,Central Midfield,San Marino,0.0,out,Winter,2006,2006/2007
Cristian Chivu,26,Centre-Back,AS Roma,16000000.0,in,Summer,2007,2007/2008
David Suazo,27,Centre-Forward,Cagliari Calcio,13000000.0,in,Summer,2007,2007/2008
Nelson Rivas,24,Centre-Back,River Plate,7500000.0,in,Summer,2007,2007/2008
Pelé,19,Central Midfield,Vit. Guimarães,2000000.0,in,Summer,2007,2007/2008
Enrico Alfonso,19,Goalkeeper,Chievo Verona,1300000.0,in,Summer,2007,2007/2008
Luis Jiménez,23,Attacking Midfield,Ternana,1000000.0,in,Summer,2007,2007/2008
Robert Acquafresca,19,Centre-Forward,Treviso,0.0,in,Summer,2007,2007/2008
Francesco Bolzoni,18,Defensive Midfield,Inter U19,0.0,in,Summer,2007,2007/2008
Mario Balotelli,16,Centre-Forward,Inter U19,0.0,in,Summer,2007,2007/2008
Simone Fautario,20,Left-Back,Inter U19,0.0,in,Summer,2007,2007/2008
Attila Filkor,18,Central Midfield,Inter U19,0.0,in,Summer,2007,2007/2008
Fabio Grosso,29,Left-Back,Olympique Lyon,8700000.0,out,Summer,2007,2007/2008
Marco Andreolli,21,Centre-Back,AS Roma,5500000.0,out,Summer,2007,2007/2008
Fabián Carini,27,Goalkeeper,Real Murcia,0.0,out,Summer,2007,2007/2008
Ianis Zicu,23,Attacking Midfield,FC Dinamo,0.0,out,Summer,2007,2007/2008
Daniel Maa Boumsong,20,Defensive Midfield,Treviso,0.0,out,Summer,2007,2007/2008
Domenico Germinale,20,Centre-Forward,Cittadella,0.0,out,Summer,2007,2007/2008
Tijani Belaid,19,Attacking Midfield,Slavia Prague,40000.0,out,Summer,2007,2007/2008
Abdoulaye Diarra,20,Left Midfield,Cagliari Calcio,0.0,out,Summer,2007,2007/2008
Mattia Altobelli,23,Attacking Midfield,Lecco,0.0,out,Summer,2007,2007/2008
Nicola Beati,24,Defensive Midfield,Arezzo,0.0,out,Summer,2007,2007/2008
Giacomo Bindi,20,Goalkeeper,Sambenedettese,0.0,out,Summer,2007,2007/2008
Jonathan Biabiany,19,Right Winger,Chievo Verona,0.0,out,Summer,2007,2007/2008
Simone Fautario,20,Left-Back,Pro Sesto,0.0,out,Summer,2007,2007/2008
Fabrizio Biava,23,midfield,AS Pizzighettone,0.0,out,Summer,2007,2007/2008
Matteo Lombardo,22,Left Midfield,Portosummaga,0.0,out,Summer,2007,2007/2008
Nicola Napolitano,24,Central Midfield,Cosenza,0.0,out,Summer,2007,2007/2008
Luca Ceccarelli,24,Centre-Back,Spezia,0.0,out,Summer,2007,2007/2008
Álvaro Recoba,31,Second Striker,Torino,0.0,out,Summer,2007,2007/2008
Robert Acquafresca,19,Centre-Forward,Cagliari Calcio,0.0,out,Summer,2007,2007/2008
Leonardo Bonucci,20,Centre-Back,Treviso,0.0,out,Summer,2007,2007/2008
Francesco Coco,30,Left-Back,Retired,0.0,out,Summer,2007,2007/2008
Mariano González,26,midfield,US Palermo,0.0,out,Summer,2007,2007/2008
Maniche,30,Central Midfield,Atlético Madrid,1000000.0,in,Winter,2007,2007/2008
Ivan Fatic,19,Centre-Back,Inter U19,0.0,in,Winter,2007,2007/2008
Lampros Choutos,28,Centre-Forward,Panionios,0.0,out,Winter,2007,2007/2008
Adriano,25,Centre-Forward,São Paulo,0.0,out,Winter,2007,2007/2008
Simone Fautario,20,Left-Back,Pistoiese,0.0,out,Winter,2007,2007/2008
Ibrahim Maaroufi,18,Defensive Midfield,Twente FC,0.0,out,Winter,2007,2007/2008
Attila Filkor,19,Central Midfield,Grosseto,0.0,out,Winter,2007,2007/2008
Enrico Alfonso,19,Goalkeeper,SSC Venezia,0.0,out,Winter,2007,2007/2008
Jonathan Biabiany,19,Right Winger,Modena,0.0,out,Winter,2007,2007/2008
Giacomo Bindi,20,Goalkeeper,Manfredonia,0.0,out,Winter,2007,2007/2008
Matteo Lombardo,22,Left Midfield,US Caravaggese,0.0,out,Winter,2007,2007/2008
Nicola Napolitano,24,Central Midfield,AS Gubbio,0.0,out,Winter,2007,2007/2008
Ricardo Quaresma,24,Right Winger,FC Porto,24600000.0,in,Summer,2008,2008/2009
Sulley Muntari,23,Central Midfield,Portsmouth,14000000.0,in,Summer,2008,2008/2009
Mancini,27,Left Winger,AS Roma,13000000.0,in,Summer,2008,2008/2009
Luis Jiménez,24,Attacking Midfield,Ternana,11000000.0,in,Summer,2008,2008/2009
Philippe Coutinho,16,Left Winger,Vasco U17,3800000.0,in,Summer,2008,2008/2009
Riccardo Meggiorini,23,Centre-Forward,Cittadella,2500000.0,in,Summer,2008,2008/2009
Victor Obinna,21,Second Striker,Chievo Verona,1200000.0,in,Summer,2008,2008/2009
Hernán Crespo,32,Centre-Forward,Chelsea,0.0,in,Summer,2008,2008/2009
Zule,18,Left Winger,Málaga CF,0.0,in,Summer,2008,2008/2009
Davide Santon,17,Right-Back,Inter U19,0.0,in,Summer,2008,2008/2009
Andrea Mei,19,Centre-Back,Inter U19,0.0,in,Summer,2008,2008/2009
Alberto Gerbo,19,Central Midfield,Inter U19,0.0,in,Summer,2008,2008/2009
Dennis Esposito,20,Centre-Back,Inter U19,0.0,in,Summer,2008,2008/2009
