player_name,age,position,club_involved,fee,transfer_period,year,season
Robert Jarni,24,Left-Back,Bari,0.0,in,Summer,1993,1993/1994
Gabriele Graziani,18,Centre-Forward,Torino U19,0.0,in,Summer,1993,1993/1994
Giulio Falcone,19,Centre-Back,Torino U19,0.0,in,Summer,1993,1993/1994
Michele Marcolini,17,Central Midfield,Torino U19,0.0,in,Summer,1993,1993/1994
Luca Marchegiani,27,Goalkeeper,Lazio,7000000.0,out,Summer,1993,1993/1994
Pasquale Bruno,31,Right-Back,Fiorentina,775000.0,out,Summer,1993,1993/1994
Mohammed Gargo,18,Centre-Back,B. Dortmund II,0.0,out,Summer,1993,1993/1994
Casagrande,30,Second Striker,Flamengo,0.0,out,Summer,1993,1993/1994
Antonio Aloisi,24,defence,Cagliari Calcio,0.0,out,Summer,1993,1993/1994
Alvise Zago,23,midfield,Bologna,0.0,out,Summer,1993,1993/1994
Antonino Di Maggio,19,Right Winger,CPR Ospitaletto,0.0,out,Summer,1993,1993/1994
Raffaele Di Fusco,31,Goalkeeper,Napoli,0.0,out,Summer,1993,1993/1994
Emmanuel Duah,16,Left Winger,Standard Liège,0.0,out,Summer,1993,1993/1994
Christian Vieri,19,Centre-Forward,Ravenna,0.0,out,Summer,1993,1993/1994
Enzo Scifo,27,Attacking Midfield,Monaco,0.0,out,Summer,1993,1993/1994
Daniele Minasso,20,midfield,Carrarese,0.0,out,Summer,1993,1993/1994
Jocelyn Angloma,28,Right-Back,Marseille,0.0,in,Summer,1994,1994/1995
Abédi Pelé,29,Attacking Midfield,Olympique Lyon,0.0,in,Summer,1994,1994/1995
Ivano Bonetti,29,Left Midfield,Bologna,0.0,in,Summer,1994,1994/1995
Pasquale Luiso,24,Centre-Forward,Sora,0.0,in,Summer,1994,1994/1995
Nicola Caricola,31,Centre-Back,Genoa,0.0,in,Summer,1994,1994/1995
Gianluca Petrachi,25,midfield,AC Venezia 1907,0.0,in,Summer,1994,1994/1995
Giuseppe Scienza,27,midfield,Reggiana,0.0,in,Summer,1994,1994/1995
Sean Sogliano,23,Centre-Back,Ancona,0.0,in,Summer,1994,1994/1995
Luigi Simoni,29,Goalkeeper,Centese,0.0,in,Summer,1994,1994/1995
Roberto Maltagliati,25,Centre-Back,AC Parma,0.0,in,Summer,1994,1994/1995
Ruggiero Rizzitelli,26,Centre-Forward,AS Roma,0.0,in,Summer,1994,1994/1995
Stefano Torrisi,23,Centre-Back,Reggiana,0.0,in,Summer,1994,1994/1995
Paolo Cristallini,22,Attacking Midfield,AC Pisa,0.0,in,Summer,1994,1994/1995
Gianluca Pessotto,23,Left-Back,Hellas Verona,0.0,in,Summer,1994,1994/1995
Marcão,21,Centre-Forward,Matsubara-PR,0.0,in,Summer,1994,1994/1995
Davide Possanzini,18,Centre-Forward,Recanatese,0.0,in,Summer,1994,1994/1995
Vittorio Tosto,20,Left-Back,Salernitana,0.0,in,Summer,1994,1994/1995
Vincenzo Sommese,18,Right Winger,AS Nola,0.0,in,Summer,1994,1994/1995
Antonino Bernardini,20,Defensive Midfield,AS Roma,0.0,in,Summer,1994,1994/1995
Stefano Mercuri,16,Right-Back,Torino FC Youth,0.0,in,Summer,1994,1994/1995
Mauro Briano,19,Defensive Midfield,Torino U19,0.0,in,Summer,1994,1994/1995
Pietro Sportillo,15,Centre-Back,Torino U19,0.0,in,Summer,1994,1994/1995
Moreno Longo,18,Right-Back,Torino U19,0.0,in,Summer,1994,1994/1995
Robert Jarni,25,Left-Back,Juventus,465000.0,out,Summer,1994,1994/1995
Daniele Delli Carri,22,Centre-Back,Genoa,0.0,out,Summer,1994,1994/1995
Yahaya Mallam,19,Attacking Midfield,Bor. Dortmund,0.0,out,Summer,1994,1994/1995
Gianluca Petrachi,25,midfield,US Palermo,0.0,out,Summer,1994,1994/1995
Gianluca Sordo,24,Right Midfield,Milan,0.0,out,Summer,1994,1994/1995
Giorgio Venturin,25,Central Midfield,Lazio,0.0,out,Summer,1994,1994/1995
Domenico Doardo,19,Goalkeeper,Ravenna,0.0,out,Summer,1994,1994/1995
Sandro Cois,21,Defensive Midfield,Fiorentina,0.0,out,Summer,1994,1994/1995
Daniele Fortunato,31,Defensive Midfield,Atalanta BC,0.0,out,Summer,1994,1994/1995
Carlos Aguilera,29,Centre-Forward,Peñarol,0.0,out,Summer,1994,1994/1995
Marco Sesia,24,midfield,Alessandria,0.0,out,Summer,1994,1994/1995
Marcelo Saralegui,23,Attacking Midfield,Racing Club,0.0,out,Summer,1994,1994/1995
Enzo Francescoli,32,Centre-Forward,River Plate,0.0,out,Summer,1994,1994/1995
Raffaele Sergio,27,Left-Back,Ancona,0.0,out,Summer,1994,1994/1995
Paolo Poggi,23,Centre-Forward,Udinese,0.0,out,Summer,1994,1994/1995
Andrea Sottil,20,Centre-Back,Fiorentina,0.0,out,Summer,1994,1994/1995
Benny Carbone,22,Second Striker,Napoli,0.0,out,Summer,1994,1994/1995
Angelo Gregucci,30,Centre-Back,Reggiana,0.0,out,Summer,1994,1994/1995
Michele Marcolini,18,Central Midfield,Sora,0.0,out,Summer,1994,1994/1995
Roberto Mussi,30,Right-Back,AC Parma,0.0,out,Summer,1994,1994/1995
Vittorio Tosto,20,Left-Back,Lucchese,0.0,out,Summer,1994,1994/1995
Gabriele Graziani,19,Centre-Forward,Nola,0.0,out,Summer,1994,1994/1995
Luca Fusi,31,Defensive Midfield,Juventus,0.0,out,Summer,1994,1994/1995
Giovanni Galli,36,Goalkeeper,AC Parma,0.0,out,Summer,1994,1994/1995
Pasquale Luiso,24,Centre-Forward,Pescara,0.0,out,Summer,1994,1994/1995
Roberto Lorenzini,28,Left-Back,Milan,0.0,in,Winter,1994,1994/1995
Felice Foglia,17,Left Winger,AS Nola,0.0,in,Winter,1994,1994/1995
Luca Pellegrini,31,defence,Ravenna,0.0,in,Winter,1994,1994/1995
Jean-Pierre Cyprien,25,Centre-Back,Stade Rennais,0.0,in,Winter,1994,1994/1995
Ivano Bonetti,30,Left Midfield,Brescia,0.0,out,Winter,1994,1994/1995
Nicola Caricola,31,Centre-Back,Genoa,0.0,out,Winter,1994,1994/1995
Marcão,21,Centre-Forward,Xamax,0.0,out,Winter,1994,1994/1995
Domenico Doardo,20,Goalkeeper,Ravenna,0.0,in,Summer,1995,1995/1996
Giuseppe Minaudo,28,midfield,Atalanta BC,0.0,in,Summer,1995,1995/1996
Massimiliano Caniato,27,Goalkeeper,Udinese,0.0,in,Summer,1995,1995/1996
Enzo Biato,31,Goalkeeper,Cesena,0.0,in,Summer,1995,1995/1996
Roberto Bacci,28,Centre-Back,Lazio,0.0,in,Summer,1995,1995/1996
Valeriano Fiorin,28,Defensive Midfield,US Palermo,0.0,in,Summer,1995,1995/1996
Fabio Moro,19,Right-Back,Ravenna,0.0,in,Summer,1995,1995/1996
Davide Dionigi,21,Centre-Forward,Como,0.0,in,Summer,1995,1995/1996
Augustine Simo,16,Attacking Midfield,AR Menoua,0.0,in,Summer,1995,1995/1996
Mauro Milanese,23,Left-Back,Cremonese,0.0,in,Summer,1995,1995/1996
Alessandro Dal Canto,20,Left-Back,Vicenza,0.0,in,Summer,1995,1995/1996
Hakan Sükür,23,Centre-Forward,Galatasaray,0.0,in,Summer,1995,1995/1996
Luca Mezzano,17,Centre-Back,Torino U19,0.0,in,Summer,1995,1995/1996
Alberto Bernardi,18,Right Winger,Torino U19,0.0,in,Summer,1995,1995/1996
Daniele Di Donato,18,Central Midfield,Torino U19,0.0,in,Summer,1995,1995/1996
Roberto Cravero,31,Sweeper,Lazio,0.0,in,Summer,1995,1995/1996
Gianluca Pessotto,24,Left-Back,Juventus,3600000.0,out,Summer,1995,1995/1996
Pietro Sportillo,16,Centre-Back,Casarano,0.0,out,Summer,1995,1995/1996
Roberto Lorenzini,28,Left-Back,Piacenza,0.0,out,Summer,1995,1995/1996
Luca Pastine,24,Goalkeeper,Genoa,0.0,out,Summer,1995,1995/1996
Giuseppe Scienza,28,midfield,AC Venezia 1907,0.0,out,Summer,1995,1995/1996
Pasquale Luiso,25,Centre-Forward,Chievo Verona,0.0,out,Summer,1995,1995/1996
Marco Sinigaglia,27,midfield,Chievo Verona,0.0,out,Summer,1995,1995/1996
Luigi Simoni,30,Goalkeeper,Piacenza,0.0,out,Summer,1995,1995/1996
Antonino Piazza,21,Goalkeeper,Fasano,0.0,out,Summer,1995,1995/1996
Sergio Croce,15,attack,Retired,0.0,out,Summer,1995,1995/1996
Christian Pizzi,15,Goalkeeper,Retired,0.0,out,Summer,1995,1995/1996
Andrea Silenzi,29,Centre-Forward,Nottm Forest,0.0,out,Summer,1995,1995/1996
Enrico Annoni,28,Right-Back,AS Roma,0.0,out,Summer,1995,1995/1996
Stefano Torrisi,24,Centre-Back,Bologna,0.0,out,Summer,1995,1995/1996
Mauro Briano,20,Defensive Midfield,Gualdo,0.0,out,Summer,1995,1995/1996
Marcão,22,Centre-Forward,Mogi Mirim,0.0,out,Summer,1995,1995/1996
Davide Possanzini,19,Centre-Forward,Città di Lecco,0.0,out,Summer,1995,1995/1996
Luca Pellegrini,33,defence,Retired,0.0,out,Summer,1995,1995/1996
Jean-Pierre Cyprien,26,Centre-Back,Stade Rennais,0.0,out,Summer,1995,1995/1996
Hakan Sükür,24,Centre-Forward,Galatasaray,0.0,out,Summer,1995,1995/1996
Veldin Karic,22,Centre-Forward,NK Marsonia,0.0,in,Winter,1995,1995/1996
Valeriano Fiorin,29,Defensive Midfield,AC Venezia 1907,0.0,out,Winter,1995,1995/1996
Marcus Lantz,23,Central Midfield,Helsingborg,1000000.0,in,Summer,1999,1999/2000
Francesco Coco,22,Left-Back,Milan,500000.0,in,Summer,1999,1999/2000
André Pinga,18,Attacking Midfield,CA Juventus,0.0,in,Summer,1999,1999/2000
Djibril Diawara,24,Centre-Back,Monaco,0.0,in,Summer,1999,1999/2000
Andrea Silenzi,33,Centre-Forward,Ravenna,0.0,in,Summer,1999,1999/2000
Abdullah Fusseini,17,midfield,King Faisal,0.0,in,Summer,1999,1999/2000
Alessandro Nista,33,Goalkeeper,AC Parma,0.0,in,Summer,1999,1999/2000
Gustavo Méndez,28,Right-Back,Vicenza,0.0,in,Summer,1999,1999/2000
Luigi Panarelli,23,Right-Back,Andria,0.0,in,Summer,1999,1999/2000
Alejandro Escalona,19,Left-Back,Colo Colo,0.0,in,Summer,1999,1999/2000
Fabio Pecchia,25,Right Midfield,Sampdoria,0.0,in,Summer,1999,1999/2000
Fabio Galante,25,Centre-Back,Inter,0.0,in,Summer,1999,1999/2000
Erik Edman,20,Left-Back,Helsingborg,0.0,in,Summer,1999,1999/2000
Ilija Ivic,28,Centre-Forward,Olympiacos,0.0,in,Summer,1999,1999/2000
Daniele Martinelli,17,Centre-Back,Torino U19,0.0,in,Summer,1999,1999/2000
Emanuele Calaiò,17,Centre-Forward,Torino U19,0.0,in,Summer,1999,1999/2000
Fabio Quagliarella,16,Centre-Forward,Torino U19,0.0,in,Summer,1999,1999/2000
Stefano Sorrentino,20,Goalkeeper,Stabia,0.0,out,Summer,1999,1999/2000
Franco Semioli,19,Right Winger,Salernitana,0.0,out,Summer,1999,1999/2000
Roberto Bacci,32,Centre-Back,Arezzo,0.0,out,Summer,1999,1999/2000
Carlo Sassarini,27,Left-Back,Genoa,0.0,out,Summer,1999,1999/2000
Giuseppe Scienza,32,midfield,Cesena,0.0,out,Summer,1999,1999/2000
Marco Sanna,29,Central Midfield,Sampdoria,0.0,out,Summer,1999,1999/2000
Pietro Parente,27,midfield,Genoa,0.0,out,Summer,1999,1999/2000
Piero Lo Gatto,20,midfield,FC Crotone,0.0,out,Summer,1999,1999/2000
Domenico Commisso,19,defence,Marsala,0.0,out,Summer,1999,1999/2000
Massimiliano Grotto,19,midfield,Marsala,0.0,out,Summer,1999,1999/2000
Giuseppe Guercia,17,defence,Marsala,0.0,out,Summer,1999,1999/2000
Gianluca Comotto,20,Right-Back,Vicenza,0.0,out,Summer,1999,1999/2000
Fabrizio Casazza,28,Goalkeeper,AC Venezia 1907,0.0,out,Summer,1999,1999/2000
Simone Tiribocchi,21,Centre-Forward,Benevento,0.0,out,Summer,1999,1999/2000
Federico Balzaretti,17,Left-Back,Varese,0.0,out,Summer,1999,1999/2000
Riccardo Fissore,19,Centre-Back,Stabia,0.0,out,Summer,1999,1999/2000
Andrea Citterio,23,Centre-Back,Fermana,0.0,out,Summer,1999,1999/2000
Stefano Fattori,27,Centre-Back,Vicenza,0.0,out,Summer,1999,1999/2000
André Cruz,31,Centre-Back,Standard Liège,0.0,in,Winter,1999,1999/2000
Gennaro Scarlato,22,Centre-Back,Napoli,0.0,in,Winter,1999,1999/2000
Krunoslav Jurcic,29,Defensive Midfield,Dinamo Zagreb,0.0,in,Winter,1999,1999/2000
Alessandro Grandoni,22,Centre-Back,Sampdoria,0.0,in,Winter,1999,1999/2000
Marcus Lantz,24,Central Midfield,Hansa Rostock,1000000.0,out,Winter,1999,1999/2000
André Cruz,31,Centre-Back,Sporting CP,0.0,out,Winter,1999,1999/2000
Erik Edman,21,Left-Back,Karlsruher SC,0.0,out,Winter,1999,1999/2000
Mirko Cudini,26,Centre-Back,Salernitana,0.0,out,Winter,1999,1999/2000
Antonino Asta,29,Right Midfield,Napoli,0.0,out,Winter,1999,1999/2000
Alessandro Grandoni,22,Centre-Back,Sampdoria,0.0,out,Winter,1999,1999/2000
Simone Vergassola,25,Defensive Midfield,Sampdoria,3700000.0,in,Summer,2001,2001/2002
Yksel Osmanovski,24,Left Midfield,Bari,3500000.0,in,Summer,2001,2001/2002
Riccardo Fissore,21,Centre-Back,Inter,1030000.0,in,Summer,2001,2001/2002
Tiziano Turchetti,21,attack,Ancona,0.0,in,Summer,2001,2001/2002
Gabriele Paoletti,23,Goalkeeper,L'Aquila,0.0,in,Summer,2001,2001/2002
Gianluca Comotto,22,Right-Back,Vicenza,0.0,in,Summer,2001,2001/2002
Cristiano Lucarelli,25,Centre-Forward,Lecce,0.0,in,Summer,2001,2001/2002
Benoît Cauet,32,Central Midfield,Inter,0.0,in,Summer,2001,2001/2002
Luca Mezzano,24,Centre-Back,Inter,0.0,in,Summer,2001,2001/2002
Giovanni Marchese,16,Left-Back,Torino U19,0.0,in,Summer,2001,2001/2002
Mirko Cudini,27,Centre-Back,Cagliari Calcio,0.0,out,Summer,2001,2001/2002
Krunoslav Jurcic,31,Defensive Midfield,Sampdoria,0.0,out,Summer,2001,2001/2002
Jacopo Mariani,18,midfield,Pro Patria,0.0,out,Summer,2001,2001/2002
Fabio Tricarico,31,midfield,Sampdoria,0.0,out,Summer,2001,2001/2002
Corrado Colombo,21,Centre-Forward,Atalanta BC,0.0,out,Summer,2001,2001/2002
Luigi Panarelli,25,Right-Back,FC Crotone,0.0,out,Summer,2001,2001/2002
Davide Mandelli,24,Centre-Back,Siena,0.0,out,Summer,2001,2001/2002
Nicola Mora,21,Left-Back,Piacenza,0.0,out,Summer,2001,2001/2002
Edoardo Artistico,32,Centre-Forward,FC Crotone,0.0,out,Summer,2001,2001/2002
Stefan Schwoch,31,Centre-Forward,Vicenza,0.0,out,Summer,2001,2001/2002
Gennaro Scarlato,24,Centre-Back,Udinese,0.0,out,Summer,2001,2001/2002
Djibril Diawara,26,Centre-Back,Bolton,0.0,out,Summer,2001,2001/2002
Federico Balzaretti,19,Left-Back,Siena,0.0,out,Summer,2001,2001/2002
Luca Pastine,30,Goalkeeper,Without Club,0.0,out,Summer,2001,2001/2002
