player_name,age,position,club_involved,fee,transfer_period,year,season
Massimiliano Vieri,25,Centre-Forward,Ternana,0.0,out,Summer,2004,2004/2005
Giuseppe Sculli,23,Left Winger,Brescia,0.0,out,Summer,2004,2004/2005
Felice Piccolo,20,Centre-Back,Reggina,0.0,out,Summer,2004,2004/2005
Enzo Maresca,24,Central Midfield,Fiorentina,0.0,out,Summer,2004,2004/2005
Antonio Conte,34,Central Midfield,Retired,0.0,out,Summer,2004,2004/2005
Adrian Mutu,26,Centre-Forward,AS Livorno,0.0,in,Winter,2004,2004/2005
Mark Iuliano,31,Centre-Back,RCD Mallorca,0.0,out,Winter,2004,2004/2005
Igor Tudor,26,Centre-Back,Siena,0.0,out,Winter,2004,2004/2005
Orlando Urbano,20,Centre-Back,Pavia,0.0,out,Winter,2004,2004/2005
Nicola Legrottaglie,28,Centre-Back,Bologna,0.0,out,Winter,2004,2004/2005
Patrick Vieira,29,Defensive Midfield,Arsenal,20000000.0,in,Summer,2005,2005/2006
Giorgio Chiellini,20,Centre-Back,Fiorentina,7700000.0,in,Summer,2005,2005/2006
Fabrizio Miccoli,26,Centre-Forward,Fiorentina,2390000.0,in,Summer,2005,2005/2006
Douglas Packer,18,Central Midfield,Ipatinga FC,150000.0,in,Summer,2005,2005/2006
Gladstone,20,Centre-Back,Cruzeiro,150000.0,in,Summer,2005,2005/2006
Federico Balzaretti,23,Left-Back,Torino,0.0,in,Summer,2005,2005/2006
Giuliano Giannichedda,30,Defensive Midfield,Lazio,0.0,in,Summer,2005,2005/2006
Robert Kovac,31,Centre-Back,Bayern Munich,0.0,in,Summer,2005,2005/2006
Christian Abbiati,28,Goalkeeper,AC Milan,0.0,in,Summer,2005,2005/2006
Claudio Marchisio,19,Central Midfield,Juventus U19,0.0,in,Summer,2005,2005/2006
Alessandro La Vecchia,20,midfield,Juventus U19,0.0,in,Summer,2005,2005/2006
Andrea Rossi,18,Left-Back,Juventus U19,0.0,in,Summer,2005,2005/2006
Stephen Appiah,24,Defensive Midfield,Fenerbahce,8000000.0,out,Summer,2005,2005/2006
Enzo Maresca,25,Central Midfield,Sevilla FC,2500000.0,out,Summer,2005,2005/2006
