player_name,age,position,club_involved,fee,transfer_period,year,season
Lorenzo Musto,21,Centre-Forward,Renate,0.0,out,Summer,2017,2017/2018
Mouhamadou Sarr,20,Goalkeeper,Prato,0.0,out,Summer,2017,2017/2018
Marios Ikonomou,24,Centre-Back,SPAL,0.0,out,Summer,2017,2017/2018
Antonio Calabrese,21,Centre-Forward,Without Club,0.0,out,Summer,2017,2017/2018
Adama Fofana,27,Centre-Forward,Without Club,0.0,out,Summer,2017,2017/2018
Federico Viviani,25,Defensive Midfield,Hellas Verona,0.0,out,Summer,2017,2017/2018
Filip Helander,24,Centre-Back,Hellas Verona,0.0,out,Summer,2017,2017/2018
Umar Sadiq,20,Centre-Forward,AS Roma,0.0,out,Summer,2017,2017/2018
Saphir Taïder,25,Central Midfield,Inter,0.0,out,Summer,2017,2017/2018
Nehuén Paz,24,Centre-Back,Newell's,1000000.0,in,Winter,2017,2017/2018
Riccardo Orsolini,21,Right Winger,Juventus,0.0,in,Winter,2017,2017/2018
Simone Romagnoli,27,Centre-Back,Empoli,0.0,in,Winter,2017,2017/2018
Domenico Maietta,35,Centre-Back,Empoli,0.0,out,Winter,2017,2017/2018
Luca Rizzo,25,Central Midfield,Atalanta BC,0.0,out,Winter,2017,2017/2018
Bruno Petkovic,23,Centre-Forward,Hellas Verona,0.0,out,Winter,2017,2017/2018
Marios Ikonomou,25,Centre-Back,Bari,0.0,out,Winter,2017,2017/2018
Filippo Falco,25,Right Winger,Pescara,0.0,out,Winter,2017,2017/2018
Deian Boldor,22,Centre-Back,Hellas Verona,0.0,out,Winter,2017,2017/2018
Saphir Taïder,25,Central Midfield,Montreal,0.0,out,Winter,2017,2017/2018
Lorenzo Colli,20,Attacking Midfield,Prato,0.0,out,Winter,2017,2017/2018
Lorenzo Musto,22,Centre-Forward,Arzachena,0.0,out,Winter,2017,2017/2018
Orji Okwonkwo,20,Right Winger,Brescia,0.0,out,Winter,2017,2017/2018
Nehuén Paz,24,Centre-Back,Lanús,0.0,out,Winter,2017,2017/2018
Lukasz Skorupski,27,Goalkeeper,AS Roma,9000000.0,in,Summer,2018,2018/2019
Diego Falcinelli,27,Centre-Forward,Sassuolo,7000000.0,in,Summer,2018,2018/2019
Federico Santander,27,Centre-Forward,FC Copenhagen,6500000.0,in,Summer,2018,2018/2019
Mattias Svanberg,19,Central Midfield,Malmö FF,4500000.0,in,Summer,2018,2018/2019
Felipe Avenatti,25,Centre-Forward,Luqueño,2500000.0,in,Summer,2018,2018/2019
Federico Mattiello,23,Right-Back,Atalanta BC,1000000.0,in,Summer,2018,2018/2019
Danilo,34,Centre-Back,Udinese Calcio,415000.0,in,Summer,2018,2018/2019
Arturo Calabresi,22,Right-Back,AS Roma,200000.0,in,Summer,2018,2018/2019
Caio Vinicius Pirana,19,Goalkeeper,Campodarsego,100000.0,in,Summer,2018,2018/2019
Mitchell Dijks,25,Left-Back,Ajax,0.0,in,Summer,2018,2018/2019
Kingsley Michael,18,Central Midfield,Bologna U19,0.0,in,Summer,2018,2018/2019
Simone Verdi,25,Attacking Midfield,SSC Napoli,24500000.0,out,Summer,2018,2018/2019
Federico Di Francesco,24,Left Winger,Sassuolo,7450000.0,out,Summer,2018,2018/2019
Adam Masina,24,Left-Back,Watford,5000000.0,out,Summer,2018,2018/2019
Antonio Mirante,34,Goalkeeper,AS Roma,4000000.0,out,Summer,2018,2018/2019
Filippo Falco,26,Right Winger,Lecce,300000.0,out,Summer,2018,2018/2019
Alex Ferrari,24,Centre-Back,Sampdoria,250000.0,out,Summer,2018,2018/2019
Deian Boldor,23,Centre-Back,Hellas Verona,100000.0,out,Summer,2018,2018/2019
Marios Ikonomou,25,Centre-Back,AEK Athens,100000.0,out,Summer,2018,2018/2019
Vasilios Torosidis,33,Right-Back,Olympiacos,0.0,out,Summer,2018,2018/2019
Emanuele Monari,20,Goalkeeper,Sasso Marconi,0.0,out,Summer,2018,2018/2019
Giordano Trovade,20,Central Midfield,Ravenna,0.0,out,Summer,2018,2018/2019
Luca Rizzo,26,Central Midfield,Foggia,0.0,out,Summer,2018,2018/2019
Emil Krafth,24,Right-Back,Amiens SC,0.0,out,Summer,2018,2018/2019
Bálint Vécsei,24,Central Midfield,FC Lugano,0.0,out,Summer,2018,2018/2019
Lorenzo Musto,22,Centre-Forward,FC Chiasso,0.0,out,Summer,2018,2018/2019
Filippo Perucchini,26,Goalkeeper,Ascoli,0.0,out,Summer,2018,2018/2019
Mirko Albertazzi,21,Goalkeeper,LR Vicenza,0.0,out,Summer,2018,2018/2019
Andrea Vassallo,20,Left Winger,Catania,0.0,out,Summer,2018,2018/2019
Federico Ravaglia,18,Goalkeeper,Südtirol,0.0,out,Summer,2018,2018/2019
Bruno Petkovic,23,Centre-Forward,Dinamo Zagreb,0.0,out,Summer,2018,2018/2019
Lorenzo Crisetig,25,Defensive Midfield,Frosinone,0.0,out,Summer,2018,2018/2019
César Falletti,25,Attacking Midfield,US Palermo,0.0,out,Summer,2018,2018/2019
Kingsley Michael,18,Central Midfield,Perugia,0.0,out,Summer,2018,2018/2019
Felipe Avenatti,25,Centre-Forward,KV Kortrijk,0.0,out,Summer,2018,2018/2019
Mouhamadou Sarr,21,Goalkeeper,Carrarese,0.0,out,Summer,2018,2018/2019
Mouhamadou Sarr,21,Goalkeeper,AJ Fano,0.0,out,Summer,2018,2018/2019
Cheick Keita,22,Left-Back,Birmingham,0.0,out,Summer,2018,2018/2019
Simone Romagnoli,28,Centre-Back,Empoli,0.0,out,Summer,2018,2018/2019
Felipe Avenatti,25,Centre-Forward,Luqueño,0.0,out,Summer,2018,2018/2019
Roberto Soriano,27,Attacking Midfield,Villarreal,0.0,in,Winter,2018,2018/2019
Nicola Sansone,27,Left Winger,Villarreal,0.0,in,Winter,2018,2018/2019
Simone Edera,22,Right Winger,Torino,0.0,in,Winter,2018,2018/2019
Lyanco,21,Centre-Back,Torino,0.0,in,Winter,2018,2018/2019
Bruno Petkovic,24,Centre-Forward,Dinamo Zagreb,1000000.0,out,Winter,2018,2018/2019
Giancarlo González,31,Centre-Back,Los Angeles,931000.0,out,Winter,2018,2018/2019
Marios Ikonomou,26,Centre-Back,AEK Athens,700000.0,out,Winter,2018,2018/2019
Orji Okwonkwo,21,Right Winger,Montreal,560000.0,out,Winter,2018,2018/2019
Lorenzo Crisetig,26,Defensive Midfield,Benevento,100000.0,out,Winter,2018,2018/2019
Luca Rizzo,26,Central Midfield,Carpi,0.0,out,Winter,2018,2018/2019
Sebastien De Maio,31,Centre-Back,Udinese Calcio,0.0,out,Winter,2018,2018/2019
Andrea Vassallo,21,Left Winger,Renate,0.0,out,Winter,2018,2018/2019
Aaron Mattia Tabacchi,20,Right Winger,Imolese,0.0,out,Winter,2018,2018/2019
Riccardo Orsolini,22,Right Winger,Juventus,15000000.0,in,Summer,2019,2019/2020
Nicolás Domínguez,21,Central Midfield,Vélez Sarsfield,8480000.0,in,Summer,2019,2019/2020
Roberto Soriano,28,Attacking Midfield,Villarreal,8000000.0,in,Summer,2019,2019/2020
Nicola Sansone,27,Left Winger,Villarreal,8000000.0,in,Summer,2019,2019/2020
Takehiro Tomiyasu,20,Right-Back,Sint-Truiden,7000000.0,in,Summer,2019,2019/2020
Andreas Skov Olsen,19,Right Midfield,Nordsjaelland,6000000.0,in,Summer,2019,2019/2020
Stefano Denswil,26,Centre-Back,Club Brugge,6000000.0,in,Summer,2019,2019/2020
Mattia Bani,25,Centre-Back,Chievo Verona,2700000.0,in,Summer,2019,2019/2020
Jerdy Schouten,22,Defensive Midfield,Excelsior,2150000.0,in,Summer,2019,2019/2020
Gary Medel,32,Centre-Back,Besiktas,1500000.0,in,Summer,2019,2019/2020
Lassi Lappalainen,20,Left Winger,HJK Helsinki,700000.0,in,Summer,2019,2019/2020
Danilo,35,Centre-Back,Udinese Calcio,415000.0,in,Summer,2019,2019/2020
Gabriele Corbo,19,Centre-Back,Bologna U19,0.0,in,Summer,2019,2019/2020
Andri Fannar Baldursson,18,Central Midfield,Bologna U19,0.0,in,Summer,2019,2019/2020
Gianmarco Cangiano,18,Left Winger,Bologna U19,0.0,in,Summer,2019,2019/2020
