player_name,age,position,club_involved,fee,transfer_period,year,season
Matteo Paro,26,Central Midfield,Genoa,0.0,Winter,2009,2009/2010
Giuseppe Greco,26,Centre-Forward,Genoa,0.0,Winter,2009,2009/2010
Barreto,24,Second Striker,Udinese Calcio,4500000.0,Summer,2010,2010/2011
Sergio Almirón,29,Central Midfield,Juventus,2500000.0,Summer,2010,2010/2011
Nico Pulzetti,26,Central Midfield,AS Livorno,500000.0,Summer,2010,2010/2011
Marco D'Alessandro,19,Right Winger,AS Roma,300000.0,Summer,2010,2010/2011
Marco Rossi,22,Centre-Back,Parma,250000.0,Summer,2010,2010/2011
Michele Rinaldi,23,Centre-Back,Rimini,0.0,Summer,2010,2010/2011
Jaime Romero,19,Right Winger,Udinese Calcio,0.0,Summer,2010,2010/2011
Abdelkader Ghezzal,25,Centre-Forward,Siena,0.0,Summer,2010,2010/2011
Andrea Raggi,26,Centre-Back,US Palermo,0.0,Summer,2010,2010/2011
Marco Crimi,20,Central Midfield,Bari U19,0.0,Summer,2010,2010/2011
Leonardo Bonucci,23,Centre-Back,Juventus,-15500000.0,Summer,2010,2010/2011
Daniele De Vezze,30,Central Midfield,Torino,0.0,Summer,2010,2010/2011
Simone Cavalli,31,Centre-Forward,Andria,0.0,Summer,2010,2010/2011
Mariano Donda,28,Attacking Midfield,Godoy Cruz,0.0,Summer,2010,2010/2011
Pierangelo Tarantino,19,Central Midfield,Pavia,0.0,Summer,2010,2010/2011
Alessandro Marotta,23,Centre-Forward,Lucchese,0.0,Summer,2010,2010/2011
Diego Albadoro,21,Centre-Forward,Juve Stabia,0.0,Summer,2010,2010/2011
